doc_id,chapter,span_id,transition_type,anchor_time,anchor_place,anchor_strength,mode_perception,mode_inner_speech,mode_memory,mode_imagination,mode_reasoning,mode_emotion,mode_dialogue,mode_quotation,cause_sensory,cause_memory,cause_emotion_drive,cause_linguistic,cause_social,cause_physio,cause_intertext,cause_goal_task,place_0,place_1,place_2,place_3,myth_0,myth_1,myth_2,myth_3,style_syntax_break,style_ellipsis,style_intertext_density,style_language_shift,style_phonetic_play,evidence_en,evidence_ja
ulysses_ep16_v1,16,29,contrast,timeless,here,0.6,0.0,0.1,0.0,0.0,0.35,0.05,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.55,0.0,0.35,0.05,0.05,0.15,0.1,0.1,0.0,0.7,0.0,0.0,people sell much more,会話（—）で一般命題に跳ぶ。
ulysses_ep16_v1,16,30,semantic_association,now,here,0.65,0.0,0.05,0.1,0.0,0.45,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.55,0.0,0.4,0.05,0.05,0.05,0.1,0.2,0.0,0.55,0.0,0.0,on the best authority,伝聞・引用枠（They tell me / authority）。
ulysses_ep16_v1,16,31,completion,now,here,0.9,0.55,0.05,0.0,0.0,0.15,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.65,0.05,0.0,0.05,0.05,0.05,0.05,0.2,0.0,0.0,0.0,0.0,Stephen lifted the heavy mug,身体動作（lifted / taste）。
ulysses_ep16_v1,16,32,self_censor,now,here,0.8,0.0,0.05,0.0,0.0,0.25,0.1,0.6,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.05,0.0,0.05,0.05,0.05,0.1,0.05,0.0,0.0,0.0,0.0,change the subject,会話で切断・転換指示（change）。
ulysses_ep16_v1,16,33,script_switch,past,unknown,0.6,0.15,0.05,0.0,0.0,0.15,0.05,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.5,0.1,0.05,0.1,0.05,0.05,0.1,0.2,0.0,0.75,0.0,0.0,_This morning_ ... were removed,紙面の引用形式（斜体・括弧・引用枠）。
ulysses_ep16_v1,16,34,contrast,now,here,0.7,0.05,0.2,0.0,0.0,0.35,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.05,0.05,0.05,0.05,0.1,0.0,0.2,0.0,0.1,Nettled not a little,情動語（Nettled）が明示。
ulysses_ep16_v1,16,35,script_switch,mixed,here,0.55,0.1,0.2,0.1,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.55,0.05,0.0,0.25,0.05,0.05,0.1,0.1,0.0,0.6,0.0,0.0,Return of Parnell,見出し風の引用＋叙述（bet）。
ulysses_ep16_v1,16,36,completion,now,here,0.8,0.35,0.05,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.65,0.25,0.0,0.1,0.05,0.1,0.1,0.2,0.0,0.05,0.0,0.0,selecting a faded photo,物体操作＋問い（consider / selecting）。
ulysses_ep16_v1,16,37,completion,past,mixed,0.7,0.2,0.05,0.35,0.0,0.1,0.05,0.25,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.1,0.05,0.15,0.05,0.1,0.0,0.1,0.1,0.0,my wife the _prima donna_,自己関連の指示（my wife）と呼称。
ulysses_ep16_v1,16,38,rumination,now,here,0.65,0.05,0.25,0.1,0.0,0.35,0.25,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.25,0.0,0.1,0.1,0.15,0.1,0.25,0.0,0.05,0.0,0.0,a young fellow ... brains,評価語を含む内的叙述で情動＋推論が混在。
ulysses_ep17_v1,17,1,script_switch,now,here,0.82,0.22,0.03,0.0,0.0,0.68,0.02,0.03,0.02,0.4,0.0,0.0,0.25,0.0,0.0,0.0,0.35,0.05,0.1,0.25,0.02,0.12,0.04,0.03,0.05,0.1,0.0,0.05,0.0,0.0,normal walking pace from Beresford place,移動の具体描写（歩行速度・経路）が前面化。
ulysses_ep17_v1,17,2,semantic_association,now,unknown,0.42,0.05,0.05,0.05,0.0,0.78,0.02,0.03,0.02,0.0,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.02,0.18,0.05,0.03,0.05,0.04,0.04,0.03,0.35,0.0,0.1,0.0,0.0,"Music, literature, Ireland, Dublin, Paris",列挙による話題の連想的展開。
ulysses_ep17_v1,17,3,rumination,timeless,unknown,0.38,0.08,0.05,0.0,0.0,0.84,0.01,0.01,0.01,0.1,0.0,0.0,0.55,0.35,0.0,0.0,0.0,0.02,0.08,0.03,0.03,0.04,0.04,0.02,0.02,0.05,0.0,0.1,0.0,0.0,"sensitive to artistic impressions, musical",比較・一般化の推論調が強まる。
ulysses_ep17_v1,17,4,contrast,now,unknown,0.45,0.02,0.04,0.0,0.0,0.88,0.03,0.02,0.01,0.0,0.0,0.1,0.45,0.45,0.0,0.0,0.0,0.0,0.12,0.02,0.02,0.03,0.06,0.03,0.04,0.05,0.0,0.08,0.0,0.0,dissented openly from Bloom’s views,対立（dissented）で切替が生じる。
ulysses_ep17_v1,17,5,completion,now,here,0.86,0.28,0.02,0.0,0.0,0.58,0.04,0.06,0.02,0.45,0.0,0.1,0.0,0.0,0.1,0.0,0.35,0.02,0.05,0.55,0.03,0.1,0.06,0.03,0.04,0.1,0.0,0.05,0.0,0.0,"number 7 Eccles street, he inserted",場所指定と身体動作で現在アンカーが強い。
ulysses_ep17_v1,17,6,intrusion,mixed,here,0.74,0.12,0.08,0.18,0.0,0.54,0.06,0.01,0.01,0.15,0.55,0.3,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.5,0.02,0.08,0.04,0.03,0.03,0.05,0.0,0.02,0.0,0.0,the day but one preceding,直前現在から「前日」へ時間が混ざる。
ulysses_ep17_v1,17,7,contrast,now,here,0.78,0.02,0.15,0.0,0.0,0.7,0.08,0.03,0.02,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.3,0.0,0.05,0.6,0.02,0.1,0.03,0.04,0.06,0.7,0.0,0.05,0.0,0.0,To enter or not to enter,反復・二分法で文体が切替。
ulysses_ep17_v1,17,8,completion,now,here,0.83,0.3,0.02,0.0,0.0,0.56,0.03,0.07,0.02,0.35,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.02,0.03,0.55,0.02,0.08,0.03,0.04,0.07,0.15,0.0,0.0,0.0,0.0,Resting his feet on the dwarf wall,運動・手順の記述で目標遂行が優勢。
ulysses_ep17_v1,17,9,completion,now,here,0.82,0.32,0.02,0.0,0.0,0.5,0.04,0.1,0.02,0.35,0.0,0.0,0.0,0.0,0.25,0.0,0.4,0.02,0.02,0.6,0.02,0.07,0.02,0.03,0.06,0.1,0.0,0.0,0.0,0.0,rose uninjured though concussed,身体感覚（concussed）と作業（match）が連結。
ulysses_ep17_v1,17,10,intrusion,now,here,0.84,0.62,0.03,0.0,0.0,0.25,0.02,0.06,0.02,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.02,0.02,0.62,0.02,0.05,0.03,0.02,0.03,0.05,0.0,0.0,0.0,0.0,perceived through the transparent kitchen panes,知覚動詞 perceived により視覚モードが前面化。
ulysses_ep17_v1,17,11,completion,now,here,0.86,0.25,0.02,0.0,0.0,0.55,0.05,0.11,0.02,0.3,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.02,0.02,0.7,0.02,0.06,0.06,0.02,0.03,0.08,0.0,0.0,0.0,0.0,"entering softly, he helped to close",動作の連続で目標遂行が継続。
ulysses_ep17_v1,17,12,completion,now,here,0.84,0.28,0.01,0.0,0.0,0.54,0.02,0.13,0.02,0.35,0.0,0.0,0.0,0.15,0.2,0.0,0.3,0.02,0.02,0.78,0.02,0.04,0.05,0.02,0.03,0.1,0.0,0.02,0.0,0.0,extinguished the candle by a sharp expiration,呼気・火・配置の手順が具体化。
ulysses_ep17_v1,17,13,rumination,timeless,mixed,0.35,0.1,0.1,0.0,0.05,0.7,0.02,0.01,0.02,0.1,0.0,0.0,0.6,0.0,0.0,0.3,0.0,0.22,0.0,0.1,0.02,0.03,0.02,0.02,0.02,0.25,0.0,0.3,0.0,0.0,democratic equality and constancy,抽象属性の連鎖で推論・連想が優位。
ulysses_ep17_v1,17,14,completion,now,here,0.8,0.3,0.02,0.0,0.0,0.5,0.02,0.14,0.02,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.5,0.02,0.0,0.75,0.02,0.02,0.02,0.01,0.02,0.08,0.0,0.02,0.0,0.0,wash his soiled hands,衛生の目的行為に焦点が移る。
ulysses_ep17_v1,17,15,contrast,mixed,here,0.62,0.18,0.12,0.1,0.0,0.42,0.14,0.02,0.02,0.25,0.2,0.55,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.55,0.02,0.02,0.03,0.02,0.03,0.05,0.0,0.02,0.0,0.0,"hydrophobe, hating partial contact",感情駆動（hating）＋身体感覚が前景化。
ulysses_ep17_v1,17,16,rumination,now,here,0.58,0.05,0.18,0.05,0.0,0.66,0.03,0.01,0.02,0.0,0.25,0.05,0.55,0.0,0.0,0.15,0.0,0.02,0.0,0.6,0.05,0.03,0.02,0.02,0.02,0.05,0.0,0.25,0.0,0.0,he reflected on the pleasures,reflect/reasoning が主で内的反すうへ移行。
ulysses_ep17_v1,17,17,script_switch,past,elsewhere,0.45,0.0,0.1,0.2,0.0,0.1,0.05,0.0,0.55,0.0,0.45,0.0,0.4,0.0,0.0,0.15,0.0,0.0,0.0,0.1,0.0,0.02,0.01,0.02,0.01,0.4,0.0,0.15,0.0,0.05,An ambition to squint,詩の形式（改行）で引用モードへ切替。
ulysses_ep17_v1,17,18,phonetic_association,past,unknown,0.3,0.0,0.05,0.1,0.0,0.2,0.02,0.0,0.63,0.0,0.15,0.0,0.75,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.01,0.01,0.01,0.01,0.55,0.0,0.05,0.0,0.85,Leopold Bloom,文字操作（アナグラム）で音韻遊びが増す。
ulysses_ep17_v1,17,19,script_switch,timeless,unknown,0.25,0.0,0.02,0.0,0.0,0.1,0.0,0.0,0.88,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.01,0.01,0.01,0.65,0.0,0.05,0.0,0.1,Kino’s 11/— Trousers,広告の断片＝スクリプト切替。
ulysses_ep17_v1,17,20,script_switch,timeless,unknown,0.3,0.0,0.02,0.0,0.0,0.08,0.0,0.05,0.85,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.02,0.01,0.02,0.01,0.55,0.0,0.05,0.0,0.05,home without Plumtree’s Potted Meat,広告調の引用で文体が切替。
ulysses_ep17_v1,17,21,script_switch,timeless,elsewhere,0.55,0.1,0.05,0.0,0.7,0.05,0.03,0.0,0.07,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.3,0.05,0.0,0.05,0.0,0.03,0.02,0.03,0.05,0.8,0.0,0.05,0.0,0.0,Solitary hotel in mountain pass,断片的ト書き＝想像シーンの開始。
ulysses_ep17_v1,17,22,semantic_association,past,elsewhere,0.8,0.05,0.03,0.6,0.1,0.18,0.02,0.01,0.01,0.0,0.75,0.05,0.1,0.0,0.0,0.0,0.1,0.02,0.0,0.1,0.02,0.04,0.08,0.02,0.06,0.1,0.0,0.1,0.0,0.0,died on the evening of the 27 June 1886,明確な過去日時で記憶アンカーが強い。
ulysses_ep17_v1,17,23,script_switch,timeless,unknown,0.35,0.0,0.05,0.0,0.1,0.05,0.05,0.0,0.75,0.0,0.0,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.05,0.05,0.0,0.02,0.02,0.02,0.05,0.35,0.0,0.35,0.0,0.05,Little Harry Hughes and his schoolfellows,韻文引用で引用モードに移る。
ulysses_ep17_v1,17,24,intrusion,timeless,unknown,0.3,0.0,0.02,0.0,0.08,0.05,0.15,0.0,0.7,0.0,0.0,0.55,0.25,0.0,0.0,0.2,0.0,0.0,0.05,0.05,0.0,0.02,0.03,0.04,0.1,0.4,0.0,0.3,0.0,0.0,cut off his little head,出来事の急激な強度上昇で侵入的切替。
ulysses_ep17_v1,17,25,intrusion,now,here,0.75,0.72,0.05,0.0,0.05,0.12,0.03,0.01,0.02,0.8,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.02,0.05,0.02,0.02,0.03,0.05,0.0,0.0,0.0,0.0,heaventree of stars,視覚景への急転換（屋内→庭）。
ulysses_ep17_v1,17,26,completion,now,here,0.7,0.18,0.02,0.0,0.0,0.46,0.02,0.3,0.02,0.2,0.0,0.0,0.0,0.3,0.3,0.0,0.2,0.02,0.0,0.25,0.0,0.03,0.03,0.02,0.02,0.1,0.0,0.0,0.0,0.0,"both, first Stephen, then Bloom",同一行為の交替順序で社会・身体要因が増す。
ulysses_ep17_v1,17,27,intrusion,now,here,0.78,0.75,0.03,0.0,0.02,0.15,0.02,0.01,0.02,0.85,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.15,0.02,0.02,0.01,0.02,0.02,0.05,0.0,0.1,0.0,0.0,A star precipitated with great apparent velocity,外界刺激（天体現象）で知覚が急上昇。
ulysses_ep17_v1,17,28,semantic_association,now,here,0.72,0.55,0.05,0.0,0.0,0.3,0.03,0.05,0.02,0.8,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.02,0.0,0.2,0.06,0.02,0.01,0.01,0.02,0.05,0.0,0.1,0.0,0.0,peal of the hour of the night,"聴覚入力（sound, chime）でアンカーが補強。"
ulysses_ep17_v1,17,29,completion,future,here,0.68,0.62,0.05,0.0,0.03,0.22,0.03,0.03,0.02,0.85,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.02,0.04,0.01,0.01,0.02,0.2,0.0,0.0,0.0,0.0,diffusion of daybreak,未来（夜明け）への時間アンカー移動。
ulysses_ep17_v1,17,30,intrusion,now,here,0.8,0.6,0.03,0.0,0.0,0.22,0.1,0.03,0.02,0.55,0.0,0.1,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.7,0.0,0.02,0.01,0.01,0.03,0.05,0.0,0.0,0.0,0.0,came into contact with a solid timber,急な身体接触で侵入的に切替。
ulysses_ep17_v1,17,31,semantic_association,now,here,0.7,0.4,0.1,0.0,0.0,0.45,0.02,0.01,0.02,0.55,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.02,0.02,0.01,0.01,0.02,0.05,0.0,0.35,0.0,0.0,optical reflection of several inverted volumes,視覚→秩序への連想で内的推論が立ち上がる。
ulysses_ep17_v1,17,32,rumination,future,unknown,0.4,0.02,0.08,0.0,0.18,0.68,0.02,0.0,0.02,0.0,0.0,0.0,0.55,0.0,0.0,0.1,0.35,0.0,0.05,0.1,0.0,0.06,0.01,0.03,0.04,0.05,0.0,0.05,0.0,0.1,private wireless telegraph,仮説的手段の列挙で推論・想像が混在。
ulysses_ep18_v1,18,1,rumination,past,unknown,0.45,0.02,0.58,0.18,0.02,0.15,0.05,0.0,0.0,0.0,0.55,0.25,0.2,0.0,0.0,0.0,0.0,0.02,0.03,0.9,0.05,0.05,0.03,0.06,0.04,0.55,0.03,0.01,0.0,0.0,he never did a thing,「before」で過去との差分を参照している。
ulysses_ep18_v1,18,2,completion,now,here,0.55,0.03,0.55,0.08,0.02,0.18,0.04,0.1,0.0,0.0,0.15,0.15,0.25,0.25,0.0,0.0,0.2,0.01,0.04,0.92,0.03,0.04,0.03,0.05,0.04,0.5,0.03,0.01,0.0,0.0,breakfast in bed with,「breakfast」「in bed」で具体的対象が出る。
ulysses_ep18_v1,18,3,semantic_association,past,elsewhere,0.8,0.02,0.45,0.4,0.03,0.07,0.03,0.0,0.0,0.0,0.7,0.15,0.15,0.0,0.0,0.0,0.0,0.03,0.25,0.65,0.07,0.06,0.03,0.06,0.05,0.62,0.03,0.02,0.0,0.0,City Arms hotel when,固有の場所＋「used to」で回想が強い。
ulysses_ep18_v1,18,4,rumination,past,elsewhere,0.6,0.02,0.58,0.18,0.03,0.07,0.12,0.0,0.0,0.05,0.45,0.35,0.15,0.0,0.0,0.0,0.0,0.02,0.22,0.7,0.06,0.05,0.03,0.07,0.05,0.7,0.04,0.01,0.0,0.0,with a sick voice,身体語「sick」と役割語「his highness」。
ulysses_ep18_v1,18,5,contrast,past,unknown,0.5,0.01,0.55,0.2,0.02,0.1,0.1,0.0,0.02,0.0,0.45,0.3,0.0,0.0,0.0,0.25,0.0,0.01,0.05,0.75,0.19,0.05,0.03,0.05,0.05,0.58,0.03,0.35,0.0,0.0,all for masses for herself,「masses」「soul」で宗教語が明示。
ulysses_ep18_v1,18,6,contrast,timeless,unknown,0.4,0.0,0.55,0.05,0.05,0.15,0.2,0.0,0.0,0.0,0.1,0.55,0.35,0.0,0.0,0.0,0.0,0.01,0.03,0.7,0.26,0.04,0.03,0.04,0.04,0.45,0.02,0.15,0.0,0.0,God help the world,「God help」で定型句的な発話。
ulysses_ep18_v1,18,7,self_censor,future,unknown,0.5,0.0,0.6,0.1,0.05,0.1,0.15,0.0,0.0,0.0,0.15,0.55,0.3,0.0,0.0,0.0,0.0,0.01,0.03,0.88,0.08,0.05,0.03,0.06,0.05,0.62,0.03,0.02,0.0,0.0,I hope Ill never,「I hope」「never」で未来志向の回避。
ulysses_ep18_v1,18,8,contrast,mixed,unknown,0.45,0.0,0.55,0.1,0.02,0.18,0.15,0.0,0.0,0.0,0.2,0.3,0.15,0.35,0.0,0.0,0.0,0.01,0.08,0.86,0.05,0.04,0.03,0.05,0.04,0.6,0.03,0.01,0.0,0.0,polite to old women,「polite」＋対人対象の列挙。
ulysses_ep18_v1,18,9,contrast,timeless,elsewhere,0.55,0.0,0.5,0.05,0.02,0.35,0.08,0.0,0.0,0.0,0.1,0.15,0.2,0.1,0.0,0.0,0.45,0.01,0.1,0.75,0.14,0.05,0.03,0.04,0.05,0.48,0.02,0.02,0.0,0.0,go into a hospital,「hospital」「clean」で合理化の語彙。
ulysses_ep18_v1,18,10,semantic_association,mixed,unknown,0.45,0.02,0.6,0.1,0.1,0.08,0.1,0.0,0.0,0.05,0.2,0.35,0.15,0.0,0.0,0.25,0.0,0.01,0.05,0.7,0.24,0.05,0.03,0.07,0.05,0.66,0.03,0.2,0.0,0.0,like the smutty photo,「like」で比較・連想が明示。
ulysses_ep18_v1,18,11,intrusion,past,unknown,0.55,0.02,0.52,0.25,0.01,0.08,0.12,0.0,0.0,0.05,0.55,0.25,0.0,0.0,0.15,0.0,0.0,0.01,0.04,0.9,0.05,0.04,0.03,0.05,0.06,0.62,0.03,0.01,0.0,0.0,when he cut his toe,「cut his toe」「razor」で身体処置。
ulysses_ep18_v1,18,12,contrast,future,unknown,0.45,0.0,0.55,0.05,0.12,0.18,0.1,0.0,0.0,0.0,0.1,0.35,0.2,0.0,0.2,0.0,0.15,0.01,0.03,0.9,0.06,0.04,0.03,0.06,0.06,0.55,0.04,0.01,0.0,0.0,if it was a thing,「if」「I was sick」で仮定・自己焦点。
ulysses_ep18_v1,18,13,rumination,mixed,unknown,0.4,0.0,0.58,0.1,0.06,0.16,0.1,0.0,0.0,0.0,0.2,0.45,0.2,0.15,0.0,0.0,0.0,0.01,0.04,0.9,0.05,0.04,0.03,0.07,0.05,0.6,0.03,0.01,0.0,0.0,hed be off his feed,仮定「hed」で推測が中心。
ulysses_ep18_v1,18,14,semantic_association,past,elsewhere,0.55,0.0,0.52,0.12,0.03,0.25,0.08,0.0,0.0,0.0,0.25,0.25,0.2,0.15,0.0,0.0,0.15,0.01,0.15,0.78,0.06,0.05,0.03,0.08,0.05,0.55,0.03,0.01,0.0,0.0,a pack of lies,「lies」「hide」で隠蔽語彙。
ulysses_ep18_v1,18,15,intrusion,past,here,0.7,0.0,0.45,0.42,0.02,0.08,0.03,0.0,0.0,0.0,0.75,0.1,0.15,0.0,0.0,0.0,0.0,0.01,0.05,0.9,0.04,0.04,0.03,0.06,0.05,0.52,0.02,0.01,0.0,0.0,day before yesterday,明示的な時間句がある。
ulysses_ep18_v1,18,16,completion,past,here,0.75,0.05,0.4,0.4,0.02,0.08,0.05,0.0,0.0,0.1,0.65,0.1,0.0,0.0,0.0,0.0,0.15,0.01,0.06,0.9,0.03,0.04,0.03,0.05,0.06,0.5,0.02,0.02,0.0,0.0,front room to show him,「front room」「paper」で場面が具体化。
ulysses_ep18_v1,18,17,self_censor,past,here,0.7,0.02,0.48,0.3,0.05,0.1,0.05,0.0,0.0,0.05,0.55,0.25,0.15,0.0,0.0,0.0,0.0,0.01,0.05,0.92,0.02,0.04,0.03,0.07,0.05,0.6,0.03,0.01,0.0,0.0,he covered it up,「covered it up」で隠蔽動作。
ulysses_ep18_v1,18,18,rumination,future,here,0.55,0.02,0.55,0.05,0.05,0.2,0.13,0.0,0.0,0.05,0.0,0.4,0.2,0.15,0.0,0.0,0.2,0.01,0.06,0.9,0.03,0.05,0.03,0.08,0.06,0.62,0.03,0.01,0.0,0.0,Id like to find out,「find out」と条件「so long as」。
ulysses_ep18_v1,18,19,intrusion,past,unknown,0.6,0.0,0.5,0.35,0.03,0.05,0.07,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.01,0.03,0.92,0.04,0.04,0.03,0.09,0.05,0.58,0.02,0.01,0.0,0.0,the last time,「last time」「when was it」で時間探索。
ulysses_ep18_v1,18,20,semantic_association,past,elsewhere,0.8,0.08,0.35,0.42,0.03,0.04,0.08,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.1,0.06,0.03,0.1,0.06,0.55,0.02,0.01,0.0,0.0,gave my hand a great squeeze,身体接触語「hand」「squeeze」。
ulysses_ep18_v1,18,21,script_switch,mixed,unknown,0.45,0.0,0.35,0.05,0.1,0.05,0.05,0.4,0.0,0.0,0.0,0.35,0.3,0.35,0.0,0.0,0.0,0.01,0.05,0.88,0.06,0.04,0.03,0.12,0.06,0.68,0.03,0.1,0.0,0.0,would you do this,「would you」「yes」でQ&A形式。
ulysses_ep18_v1,18,22,completion,now,unknown,0.4,0.0,0.3,0.02,0.06,0.02,0.1,0.5,0.0,0.0,0.0,0.4,0.25,0.35,0.0,0.0,0.0,0.01,0.05,0.88,0.06,0.04,0.03,0.1,0.06,0.6,0.02,0.02,0.0,0.0,tell me who are you,命令形「tell me」＋問いの反復。
ulysses_ep18_v1,18,23,self_censor,timeless,unknown,0.4,0.0,0.45,0.05,0.05,0.1,0.35,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,0.01,0.05,0.82,0.12,0.04,0.03,0.14,0.07,0.55,0.02,0.01,0.0,0.0,he never will,強い否定「never」。
ulysses_ep18_v1,18,24,script_switch,past,unknown,0.55,0.0,0.25,0.1,0.05,0.05,0.2,0.0,0.35,0.0,0.15,0.35,0.0,0.0,0.0,0.5,0.0,0.01,0.02,0.55,0.42,0.04,0.03,0.05,0.07,0.35,0.01,0.85,0.0,0.0,said a Hail Mary,固有の祈り句が明示。
ulysses_ep18_v1,18,25,intrusion,mixed,unknown,0.45,0.0,0.35,0.1,0.03,0.15,0.12,0.15,0.1,0.0,0.2,0.25,0.3,0.25,0.0,0.0,0.0,0.01,0.05,0.75,0.19,0.04,0.03,0.06,0.06,0.62,0.02,0.1,0.0,0.0,you have no soul,二人称＋断定で発言引用の形。
ulysses_ep18_v1,18,26,completion,past,here,0.55,0.1,0.45,0.25,0.02,0.05,0.13,0.0,0.0,0.35,0.35,0.15,0.0,0.0,0.0,0.0,0.15,0.01,0.03,0.94,0.02,0.05,0.03,0.07,0.05,0.58,0.02,0.01,0.0,0.0,dressing and perfuming and combing,動作の列挙が中心。
ulysses_ep18_v1,18,27,semantic_association,past,unknown,0.45,0.18,0.42,0.2,0.03,0.05,0.12,0.0,0.0,0.45,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.82,0.07,0.05,0.03,0.1,0.06,0.7,0.03,0.02,0.0,0.0,in all my life felt,「never in all my life」で誇張・比較。
ulysses_ep18_v1,18,28,intrusion,past,here,0.5,0.18,0.45,0.12,0.02,0.05,0.18,0.0,0.0,0.4,0.1,0.2,0.0,0.0,0.3,0.0,0.0,0.01,0.03,0.94,0.02,0.04,0.03,0.12,0.06,0.62,0.02,0.01,0.0,0.0,halfshut my eyes still,身体動作「halfshut my eyes」。
ulysses_ep18_v1,18,29,completion,past,unknown,0.55,0.0,0.45,0.42,0.03,0.03,0.07,0.0,0.0,0.0,0.7,0.15,0.0,0.0,0.15,0.0,0.0,0.01,0.03,0.94,0.02,0.04,0.03,0.12,0.06,0.45,0.02,0.01,0.0,0.0,the last time I,「last time」で回想固定。
ulysses_ep18_v1,18,30,intrusion,now,here,0.7,0.1,0.55,0.05,0.03,0.15,0.12,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.01,0.02,0.96,0.01,0.04,0.03,0.08,0.06,0.45,0.02,0.01,0.0,0.0,ruin the clean sheets,具体物「clean sheets」。
ulysses_ep18_v1,18,31,script_switch,timeless,unknown,0.55,0.0,0.25,0.05,0.05,0.0,0.25,0.0,0.4,0.0,0.1,0.35,0.0,0.0,0.0,0.55,0.0,0.01,0.01,0.4,0.58,0.04,0.03,0.05,0.06,0.2,0.01,0.7,0.85,0.0,O Maria Santisima,スペイン語句による切替。
ulysses_ep18_v1,18,32,phonetic_association,now,mixed,0.65,0.62,0.2,0.05,0.03,0.02,0.08,0.0,0.0,0.75,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.65,0.05,0.06,0.03,0.05,0.07,0.4,0.02,0.0,0.0,0.95,train somewhere whistling,擬音＋「train」「whistling」。
ulysses_ep18_v1,18,33,completion,mixed,mixed,0.55,0.45,0.25,0.05,0.15,0.03,0.07,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.05,0.25,0.65,0.05,0.06,0.03,0.05,0.08,0.45,0.02,0.0,0.0,0.1,like big giants,比喩「like big giants」。
ulysses_ep18_v1,18,34,semantic_association,past,elsewhere,0.85,0.1,0.35,0.35,0.1,0.05,0.05,0.0,0.0,0.1,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.05,0.45,0.1,0.06,0.03,0.06,0.07,0.42,0.02,0.01,0.0,0.0,get like Gibraltar,固有名「Gibraltar」。
ulysses_ep18_v1,18,35,completion,past,elsewhere,0.8,0.55,0.2,0.2,0.02,0.01,0.02,0.0,0.0,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.45,0.05,0.4,0.1,0.06,0.03,0.05,0.06,0.55,0.02,0.0,0.0,0.0,smell of the rainwater,「smell」「sun」で感覚アンカー。
ulysses_ep18_v1,18,36,rumination,past,elsewhere,0.75,0.2,0.35,0.35,0.02,0.03,0.05,0.0,0.0,0.25,0.65,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.55,0.1,0.05,0.03,0.06,0.06,0.6,0.02,0.0,0.0,0.0,I remember after when,明示「I remember」。
ulysses_ep18_v1,18,37,intrusion,past,elsewhere,0.65,0.0,0.4,0.45,0.05,0.03,0.02,0.0,0.05,0.0,0.7,0.05,0.1,0.0,0.0,0.15,0.0,0.2,0.05,0.65,0.1,0.05,0.03,0.05,0.05,0.35,0.01,0.55,0.0,0.0,the Moonstone to read,書名＋「to read」。
